solution_id;problem_id;user_id;contest_id;filename;checksum;lang_id;check_type;posted_time;checked_time;contest_time;test_result;test_score;score;module_val;compile_error;is_passed
361522;100004;18509;3127;;449ccdcb1887b2939366b1b57c73bb4c;37;F;1691522169;1691522172;26169;4;89.40;89.40;0;wrong answer expected -1, found 152\n\n\n;1
361538;100005;18509;3127;;0bee55fa557e33b55979f6c2993765a2;37;F;1691522815;1691522816;26815;4;0.00;0.00;0;wrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\n\n;1
361543;100005;18509;3127;;0bee55fa557e33b55979f6c2993765a2;37;F;1691522981;1691522983;26981;4;0.00;0.00;0;wrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\nwrong answer Output contains longer sequence [length = 10], but answer contains 9 elements\n\n\n;1
361547;100005;18509;3127;;8c7861f5f3416f520ecc745b721a970b;37;F;1691523138;1691523140;27138;0;100.00;100.00;0;NULL;1
361573;100006;18509;3127;;5f4c40a595e765b970104054edb4a7c8;37;F;1691524246;1691524248;28246;0;100.00;100.00;0;NULL;1
361705;100010;18509;3127;;ed60ef25351edcc4ddf164c98262df60;37;F;1691558202;1691558204;62202;4;10.20;10.20;0;wrong answer consecutive points 1, 2 and 3 are bad\n\nwrong answer sides (2, 3) and (5, 1) are intersecting\n\nwrong answer jury found better polygon, area 16513625116921848 instead of 15750068016169631\n\nwrong answer sides (2, 3) and (4, 5) are intersecting\n\nwrong answer sides (2, 3) and (5, 6) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (1, 2) and (7, 8) are intersecting\n\nwrong answer sides (1, 2) and (7, 8) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer consecutive points 1, 2 and 3 are bad\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (3, 4) and (5, 6) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (1, 2) and (4, 5) are intersecting\n\nwrong answer consecutive points 1, 2 and 3 are bad\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (2, 3) and (4, 5) are intersecting\n\nwrong answer sides (5, 6) and (8, 1) are intersecting\n\nwrong answer sides (1, 2) and (4, 5) are intersecting\n\nwrong answer sides (1, 2) and (4, 5) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\nwrong answer sides (1, 2) and (3, 4) are intersecting\n\n\n;1
361732;100004;18509;3127;;bbb198332037e56c96a4183d379bf9f7;37;F;1691561570;1691561573;65570;0;100.00;100.00;0;NULL;1
361793;100007;18509;3127;;406588c01e0b58fc09ce495e99602a08;37;F;1691564651;1691564653;68651;8;39.60;39.60;0;wrong output format Expected integer, but "01234" found\n\nwrong output format Expected integer, but "00101" found\n\nwrong output format Expected integer, but "03874" found\n\nwrong output format Expected integer, but "06128" found\n\nwrong output format Expected integer, but "02445" found\n\nwrong output format Expected integer, but "02802" found\n\nwrong output format Expected integer, but "04788" found\n\nwrong output format Expected integer, but "05830" found\n\nwrong output format Expected integer, but "04584" found\n\nwrong output format Expected integer, but "00602" found\n\nwrong output format Expected integer, but "01243" found\n\nwrong output format Expected integer, but "03874" found\n\nwrong output format Expected integer, but "02445" found\n\nwrong output format Expected integer, but "02802" found\n\nwrong output format Expected integer, but "04788" found\n\n\n;1
361806;100007;18509;3127;;a1fb4b842ab86724db612c9eeb124b87;37;F;1691564893;1691564894;68893;4;39.60;39.60;0;wrong answer expected 10243, found 1234\n\nwrong answer expected 10010, found 101\n\nwrong answer expected 38074, found 3874\n\nwrong answer expected 10628, found 6128\n\nwrong answer expected 20445, found 2445\n\nwrong answer expected 20082, found 2802\n\nwrong answer expected 40878, found 4788\n\nwrong answer expected 50380, found 5830\n\nwrong answer expected 40485, found 4584\n\nwrong answer expected 60020, found 602\n\nwrong answer expected 10342, found 1243\n\nwrong answer expected 38074, found 3874\n\nwrong answer expected 20445, found 2445\n\nwrong answer expected 20082, found 2802\n\nwrong answer expected 40878, found 4788\n\n\n;1
361814;100007;18509;3127;;b7cb74e92c9d3218338dc1ca03ee3c7d;37;F;1691564974;1691564976;68974;4;39.60;39.60;0;wrong answer expected 10243, found 1234\n\nwrong answer expected 10010, found 101\n\nwrong answer expected 38074, found 3874\n\nwrong answer expected 10628, found 6128\n\nwrong answer expected 20445, found 2445\n\nwrong answer expected 20082, found 2802\n\nwrong answer expected 40878, found 4788\n\nwrong answer expected 50380, found 5830\n\nwrong answer expected 40485, found 4584\n\nwrong answer expected 60020, found 602\n\nwrong answer expected 10342, found 1243\n\nwrong answer expected 38074, found 3874\n\nwrong answer expected 20445, found 2445\n\nwrong answer expected 20082, found 2802\n\nwrong answer expected 40878, found 4788\n\n\n;1
361818;100007;18509;3127;;cd3200ee2724891d855685601c6691f1;37;F;1691565051;1691565053;69051;4;39.60;39.60;0;wrong answer expected 10243, found 1234\n\nwrong answer expected 10010, found 101\n\nwrong answer expected 38074, found 3874\n\nwrong answer expected 10628, found 6128\n\nwrong answer expected 20445, found 2445\n\nwrong answer expected 20082, found 2802\n\nwrong answer expected 40878, found 4788\n\nwrong answer expected 50380, found 5830\n\nwrong answer expected 40485, found 4584\n\nwrong answer expected 60020, found 602\n\nwrong answer expected 10342, found 1243\n\nwrong answer expected 38074, found 3874\n\nwrong answer expected 20445, found 2445\n\nwrong answer expected 20082, found 2802\n\nwrong answer expected 40878, found 4788\n\n\n;1
361840;100007;18509;3127;;8fad44db53291432df0cf574025bbea3;37;F;1691565339;1691565341;69339;8;39.60;39.60;0;wrong output format Expected integer, but "01234" found\n\nwrong output format Expected integer, but "00101" found\n\nwrong output format Expected integer, but "03874" found\n\nwrong output format Expected integer, but "06128" found\n\nwrong output format Expected integer, but "02445" found\n\nwrong output format Expected integer, but "02802" found\n\nwrong output format Expected integer, but "04788" found\n\nwrong output format Expected integer, but "05830" found\n\nwrong output format Expected integer, but "04584" found\n\nwrong output format Expected integer, but "00602" found\n\nwrong output format Expected integer, but "01243" found\n\nwrong output format Expected integer, but "03874" found\n\nwrong output format Expected integer, but "02445" found\n\nwrong output format Expected integer, but "02802" found\n\nwrong output format Expected integer, but "04788" found\n\n\n;1
